step,timestamp,train_loss,val_loss
0,2025-07-16 13:26:32,11.028336,11.027720
1,2025-07-16 13:26:42,10.993718,
2,2025-07-16 13:26:51,10.918355,
3,2025-07-16 13:27:01,10.805100,
4,2025-07-16 13:27:11,10.674529,
5,2025-07-16 13:27:21,10.565272,
6,2025-07-16 13:27:30,10.525866,
7,2025-07-16 13:27:40,10.457329,
8,2025-07-16 13:27:50,10.429724,
9,2025-07-16 13:28:00,10.417813,
10,2025-07-16 13:28:10,10.356442,
11,2025-07-16 13:28:19,10.253784,
12,2025-07-16 13:28:29,10.183638,
13,2025-07-16 13:28:39,10.126395,
14,2025-07-16 13:28:48,10.055655,
15,2025-07-16 13:28:58,9.999729,
16,2025-07-16 13:29:08,9.994906,
17,2025-07-16 13:29:18,10.101805,
18,2025-07-16 13:29:28,9.980073,
19,2025-07-16 13:29:37,9.895314,
20,2025-07-16 13:29:47,9.869533,
21,2025-07-16 13:29:57,9.884971,
22,2025-07-16 13:30:06,9.842368,
23,2025-07-16 13:30:16,9.791368,
24,2025-07-16 13:30:26,9.824664,
25,2025-07-16 13:30:36,9.790426,
26,2025-07-16 13:30:46,9.728129,
27,2025-07-16 13:30:55,9.702339,
28,2025-07-16 13:31:05,9.738459,
29,2025-07-16 13:31:15,9.768310,
30,2025-07-16 13:31:25,9.707283,
31,2025-07-16 13:31:34,9.628447,
32,2025-07-16 13:31:44,9.606787,
33,2025-07-16 13:31:54,9.581011,
34,2025-07-16 13:32:04,9.562271,
35,2025-07-16 13:32:14,9.529509,
36,2025-07-16 13:32:23,9.502625,
37,2025-07-16 13:32:33,9.472283,
38,2025-07-16 13:32:43,9.416656,
39,2025-07-16 13:32:53,9.417881,
40,2025-07-16 13:33:03,9.416756,
41,2025-07-16 13:33:13,9.437648,
42,2025-07-16 13:33:22,9.371037,
43,2025-07-16 13:33:32,9.328861,
44,2025-07-16 13:33:42,9.268886,
45,2025-07-16 13:33:52,9.362828,
46,2025-07-16 13:34:02,9.341077,
47,2025-07-16 13:34:11,9.227144,
48,2025-07-16 13:34:21,9.139514,
49,2025-07-16 13:34:31,9.166318,
50,2025-07-16 13:34:42,9.149501,9.088737
51,2025-07-16 13:34:51,9.055984,
52,2025-07-16 13:35:01,9.025731,
53,2025-07-16 13:35:11,9.004188,
54,2025-07-16 13:35:21,8.997439,
55,2025-07-16 13:35:31,8.987294,
56,2025-07-16 13:35:40,8.933458,
57,2025-07-16 13:35:50,8.740194,
58,2025-07-16 13:36:00,8.726666,
