step,timestamp,train_loss,val_loss
802,2025-08-07 20:56:57,5.433972,
803,2025-08-07 20:57:07,5.180986,
804,2025-08-07 20:57:17,5.341210,
805,2025-08-07 20:57:27,5.117596,
806,2025-08-07 20:57:37,4.995909,
807,2025-08-07 20:57:47,4.578710,
808,2025-08-07 20:57:57,4.404081,
809,2025-08-07 20:58:07,4.556526,
810,2025-08-07 20:58:17,4.801162,
811,2025-08-07 20:58:27,4.956927,
812,2025-08-07 20:58:37,4.975863,
813,2025-08-07 20:58:47,5.088763,
814,2025-08-07 20:58:57,5.024889,
815,2025-08-07 20:59:07,5.012437,
816,2025-08-07 20:59:17,5.523714,
817,2025-08-07 20:59:27,5.776891,
818,2025-08-07 20:59:37,5.489357,
819,2025-08-07 20:59:47,5.377129,
820,2025-08-07 20:59:57,4.883434,
821,2025-08-07 21:00:07,4.779799,
822,2025-08-07 21:00:17,4.776481,
823,2025-08-07 21:00:27,4.808714,
824,2025-08-07 21:00:37,4.824301,
825,2025-08-07 21:00:47,4.854438,
826,2025-08-07 21:00:57,4.740438,
827,2025-08-07 21:01:07,4.636235,
828,2025-08-07 21:01:17,4.581723,
829,2025-08-07 21:01:27,4.497822,
830,2025-08-07 21:01:38,4.647578,
831,2025-08-07 21:01:48,4.638074,
832,2025-08-07 21:01:58,4.561541,
833,2025-08-07 21:02:07,4.519212,
834,2025-08-07 21:02:17,5.082205,
835,2025-08-07 21:02:28,5.064768,
836,2025-08-07 21:02:38,5.286646,
837,2025-08-07 21:02:48,5.131986,
838,2025-08-07 21:02:58,4.478455,
839,2025-08-07 21:03:08,4.500343,
840,2025-08-07 21:03:18,5.344940,
841,2025-08-07 21:03:28,5.630068,
842,2025-08-07 21:03:38,5.447872,
843,2025-08-07 21:03:48,5.293877,
844,2025-08-07 21:03:58,4.883182,
845,2025-08-07 21:04:08,4.863060,
846,2025-08-07 21:04:18,4.660360,
847,2025-08-07 21:04:28,4.749956,
848,2025-08-07 21:04:38,4.794730,
849,2025-08-07 21:04:48,4.668843,
850,2025-08-07 21:04:59,4.464210,4.842664
851,2025-08-07 21:05:09,4.591552,
852,2025-08-07 21:05:19,4.806661,
853,2025-08-07 21:05:29,4.742388,
854,2025-08-07 21:05:39,4.623801,
855,2025-08-07 21:05:50,4.799766,
856,2025-08-07 21:06:00,5.021716,
857,2025-08-07 21:06:10,5.101574,
858,2025-08-07 21:06:20,4.874535,
859,2025-08-07 21:06:30,4.547338,
860,2025-08-07 21:06:40,4.707252,
861,2025-08-07 21:06:50,4.630501,
862,2025-08-07 21:07:00,4.754155,
863,2025-08-07 21:07:10,4.318449,
864,2025-08-07 21:07:20,4.348610,
865,2025-08-07 21:07:30,4.811589,
866,2025-08-07 21:07:40,4.955780,
867,2025-08-07 21:07:50,4.809330,
868,2025-08-07 21:08:00,4.938984,
869,2025-08-07 21:08:10,4.969979,
870,2025-08-07 21:08:20,4.743934,
871,2025-08-07 21:08:30,4.774640,
872,2025-08-07 21:08:40,4.612537,
873,2025-08-07 21:08:50,4.731792,
874,2025-08-07 21:09:00,4.489289,
875,2025-08-07 21:09:11,4.728785,
876,2025-08-07 21:09:21,4.709713,
877,2025-08-07 21:09:30,4.599462,
878,2025-08-07 21:09:40,4.631912,
879,2025-08-07 21:09:50,4.547322,
880,2025-08-07 21:10:01,4.650128,
881,2025-08-07 21:10:11,4.712665,
882,2025-08-07 21:10:21,4.650317,
883,2025-08-07 21:10:31,4.651188,
884,2025-08-07 21:10:41,4.488974,
885,2025-08-07 21:10:51,4.525259,
886,2025-08-07 21:11:01,4.522404,
887,2025-08-07 21:11:11,4.902322,
888,2025-08-07 21:11:21,5.011794,
889,2025-08-07 21:11:31,5.107440,
890,2025-08-07 21:11:41,4.990274,
891,2025-08-07 21:11:51,4.779292,
892,2025-08-07 21:12:01,4.592463,
893,2025-08-07 21:12:11,5.001191,
894,2025-08-07 21:12:21,4.640804,
895,2025-08-07 21:12:31,4.728728,
896,2025-08-07 21:12:41,4.860932,
897,2025-08-07 21:12:51,4.576586,
898,2025-08-07 21:13:01,4.577011,
899,2025-08-07 21:13:11,4.647058,
900,2025-08-07 21:13:22,4.696015,4.596012
901,2025-08-07 21:13:32,4.769918,
902,2025-08-07 21:13:42,4.762827,
903,2025-08-07 21:13:52,4.794449,
904,2025-08-07 21:14:02,4.702119,
905,2025-08-07 21:14:13,4.703950,
906,2025-08-07 21:14:23,4.709939,
907,2025-08-07 21:14:33,4.756860,
908,2025-08-07 21:14:43,4.752764,
909,2025-08-07 21:14:53,4.743916,
910,2025-08-07 21:15:03,4.664233,
911,2025-08-07 21:15:13,4.736397,
912,2025-08-07 21:15:23,4.813565,
913,2025-08-07 21:15:33,5.164887,
914,2025-08-07 21:15:43,5.143174,
915,2025-08-07 21:15:54,5.125340,
916,2025-08-07 21:16:04,4.981093,
917,2025-08-07 21:16:13,5.017551,
918,2025-08-07 21:16:23,5.045931,
919,2025-08-07 21:16:33,5.002038,
920,2025-08-07 21:16:44,4.853899,
921,2025-08-07 21:16:54,4.705578,
922,2025-08-07 21:17:04,4.731038,
923,2025-08-07 21:17:14,4.631580,
924,2025-08-07 21:17:24,4.559742,
925,2025-08-07 21:17:34,4.696086,
926,2025-08-07 21:17:45,4.856195,
927,2025-08-07 21:17:55,4.936053,
928,2025-08-07 21:18:05,4.973890,
929,2025-08-07 21:18:15,4.964349,
930,2025-08-07 21:18:25,4.946158,
931,2025-08-07 21:18:35,4.941878,
932,2025-08-07 21:18:45,5.201888,
933,2025-08-07 21:18:55,4.847083,
934,2025-08-07 21:19:05,5.198801,
935,2025-08-07 21:19:15,5.159093,
936,2025-08-07 21:19:25,5.304204,
937,2025-08-07 21:19:35,5.177904,
938,2025-08-07 21:19:45,5.097141,
939,2025-08-07 21:19:55,5.002635,
940,2025-08-07 21:20:06,5.059295,
941,2025-08-07 21:20:16,4.968855,
942,2025-08-07 21:20:25,4.950613,
943,2025-08-07 21:20:35,5.053321,
944,2025-08-07 21:20:45,5.022082,
945,2025-08-07 21:20:56,4.775685,
946,2025-08-07 21:21:06,4.777631,
947,2025-08-07 21:21:16,4.662863,
948,2025-08-07 21:21:26,4.794395,
949,2025-08-07 21:21:36,4.754776,
950,2025-08-07 21:21:47,4.640453,4.552265
951,2025-08-07 21:21:57,4.589753,
952,2025-08-07 21:22:07,4.670285,
953,2025-08-07 21:22:18,4.508831,
954,2025-08-07 21:22:28,5.125688,
955,2025-08-07 21:22:38,4.552116,
956,2025-08-07 21:22:48,5.015136,
957,2025-08-07 21:22:58,4.950884,
958,2025-08-07 21:23:08,4.792995,
959,2025-08-07 21:23:18,5.167054,
960,2025-08-07 21:23:29,5.522418,
961,2025-08-07 21:23:39,4.993982,
962,2025-08-07 21:23:49,4.918281,
963,2025-08-07 21:23:59,5.525614,
964,2025-08-07 21:24:09,5.207817,
965,2025-08-07 21:24:20,4.962449,
966,2025-08-07 21:24:30,5.014309,
967,2025-08-07 21:24:40,5.518692,
